date,site_reference,site_description,region_name,heavy_count,light_count,total_count,congestion_index,iso_week,pack_week,season_phase
2021-04-22,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,2005.0,13152.0,15157.0,100.0,16,16,MainPack
2021-04-22,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2158.5,22660.5,24819.0,100.0,16,16,MainPack
2021-04-22,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4320.0,36573.0,40893.0,100.0,16,16,MainPack
2021-04-22,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,1171.0,7449.0,8620.0,100.0,16,16,MainPack
2021-04-22,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,990.5,11960.5,12951.0,100.0,16,16,MainPack
2021-04-22,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2440.0,23517.0,25957.0,100.0,16,16,MainPack
2021-04-22,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,975.5,6255.5,7231.0,100.0,16,16,MainPack
2021-04-22,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2262.0,23254.0,25516.0,100.0,16,16,MainPack
2021-04-22,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,976.5,5627.5,6604.0,97.24,16,16,MainPack
2021-04-23,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1839.5,13976.5,15816.0,100.0,16,16,MainPack
2021-04-23,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1983.5,22799.5,24783.0,100.0,16,16,MainPack
2021-04-23,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4356.0,37094.0,41450.0,100.0,16,16,MainPack
2021-04-23,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,1317.5,8343.5,9661.0,100.0,16,16,MainPack
2021-04-23,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1148.5,12250.5,13399.0,100.0,16,16,MainPack
2021-04-23,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2329.5,23018.5,25348.0,100.0,16,16,MainPack
2021-04-23,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,998.5,7061.5,8060.0,100.0,16,16,MainPack
2021-04-23,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2269.5,22975.5,25245.0,100.0,16,16,MainPack
2021-04-23,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1042.0,6170.0,7212.0,100.0,16,16,MainPack
2021-04-24,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1104.5,12621.5,13726.0,100.0,16,16,MainPack
2021-04-24,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1073.5,19993.5,21067.0,100.0,16,16,MainPack
2021-04-24,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1596.0,30620.0,32216.0,100.0,16,16,MainPack
2021-04-24,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,698.0,7331.0,8029.0,100.0,16,16,MainPack
2021-04-24,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,529.5,9745.5,10275.0,100.0,16,16,MainPack
2021-04-24,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,1045.5,17309.5,18355.0,100.0,16,16,MainPack
2021-04-24,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,460.5,6138.5,6599.0,85.45,16,16,MainPack
2021-04-24,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,985.5,17020.5,18006.0,100.0,16,16,MainPack
2021-04-24,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,430.0,5204.0,5634.0,73.8,16,16,MainPack
2021-04-25,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,813.5,11295.5,12109.0,100.0,16,16,MainPack
2021-04-25,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,715.0,17205.0,17920.0,100.0,16,16,MainPack
2021-04-25,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1445.0,26773.0,28218.0,100.0,16,16,MainPack
2021-04-25,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,434.5,6101.5,6536.0,84.15,16,16,MainPack
2021-04-25,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,399.0,8296.0,8695.0,100.0,16,16,MainPack
2021-04-25,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,537.0,14199.0,14736.0,100.0,16,16,MainPack
2021-04-25,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,357.0,4702.0,5059.0,65.6,16,16,MainPack
2021-04-25,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,548.5,14286.5,14835.0,100.0,16,16,MainPack
2021-04-25,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,403.0,4641.0,5044.0,66.48,16,16,MainPack
2021-04-26,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,891.5,11151.5,12043.0,100.0,17,17,MainPack
2021-04-26,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,876.5,17045.5,17922.0,100.0,17,17,MainPack
2021-04-26,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1431.0,26535.0,27966.0,100.0,17,17,MainPack
2021-04-26,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,574.0,5600.0,6174.0,83.2,17,17,MainPack
2021-04-26,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,515.0,8286.0,8801.0,100.0,17,17,MainPack
2021-04-26,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,697.0,13596.0,14293.0,100.0,17,17,MainPack
2021-04-26,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,392.5,4588.5,4981.0,65.52,17,17,MainPack
2021-04-26,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,692.0,14242.0,14934.0,100.0,17,17,MainPack
2021-04-26,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,537.5,5476.5,6014.0,80.56,17,17,MainPack
2021-04-27,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1604.0,12476.0,14080.0,100.0,17,17,MainPack
2021-04-27,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1836.0,21877.0,23713.0,100.0,17,17,MainPack
2021-04-27,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4272.0,34981.0,39253.0,100.0,17,17,MainPack
2021-04-27,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,1206.0,6723.0,7929.0,100.0,17,17,MainPack
2021-04-27,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1082.0,11330.0,12412.0,100.0,17,17,MainPack
2021-04-27,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2217.5,22614.5,24832.0,100.0,17,17,MainPack
2021-04-27,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,931.5,5498.5,6430.0,94.24,17,17,MainPack
2021-04-27,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2183.0,22264.0,24447.0,100.0,17,17,MainPack
2021-04-27,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,999.0,5410.0,6409.0,95.53,17,17,MainPack
2021-04-28,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1981.5,22164.5,24146.0,100.0,17,17,MainPack
2021-04-28,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4090.0,35987.0,40077.0,100.0,17,17,MainPack
2021-04-28,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,1264.0,6884.0,8148.0,100.0,17,17,MainPack
2021-04-28,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1112.0,11870.0,12982.0,100.0,17,17,MainPack
2021-04-28,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2363.0,23281.0,25644.0,100.0,17,17,MainPack
2021-04-28,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,969.5,5677.5,6647.0,97.57,17,17,MainPack
2021-04-28,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2220.0,22968.0,25188.0,100.0,17,17,MainPack
2021-04-28,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1087.0,5491.0,6578.0,99.45,17,17,MainPack
2021-04-29,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2060.0,22556.0,24616.0,100.0,17,17,MainPack
2021-04-29,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,2129.0,22803.0,24932.0,100.0,17,17,MainPack
2021-04-29,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,28473.0,28473.0,100.0,17,17,MainPack
2021-04-29,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4271.0,36558.0,40829.0,100.0,17,17,MainPack
2021-04-29,00200200,OHINEPANEA - Telemetry Site 13 - West of Rogers Rd,04 - Bay of Plenty,1208.5,7196.5,8405.0,100.0,17,17,MainPack
2021-04-29,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1183.0,12154.0,13337.0,100.0,17,17,MainPack
2021-04-29,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2454.0,22999.0,25453.0,100.0,17,17,MainPack
2021-04-29,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,20104.0,20104.0,100.0,17,17,MainPack
2021-04-29,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,24244.0,24244.0,100.0,17,17,MainPack
2021-04-29,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,1560.5,15869.5,17430.0,100.0,17,17,MainPack
2021-04-29,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,980.0,5980.0,6960.0,100.0,17,17,MainPack
2021-04-29,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,906.0,6016.0,6922.0,99.25,17,17,MainPack
2021-04-29,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2299.0,23032.0,25331.0,100.0,17,17,MainPack
2021-04-29,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,20405.0,20405.0,100.0,17,17,MainPack
2021-04-29,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,20105.0,20105.0,100.0,17,17,MainPack
2021-04-29,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1090.5,5879.5,6970.0,100.0,17,17,MainPack
2021-04-30,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2077.0,23167.0,25244.0,100.0,17,17,MainPack
2021-04-30,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,2145.5,23515.5,25661.0,100.0,17,17,MainPack
2021-04-30,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,29195.0,29195.0,100.0,17,17,MainPack
2021-04-30,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4210.0,37264.0,41474.0,100.0,17,17,MainPack
2021-04-30,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1150.0,12253.0,13403.0,100.0,17,17,MainPack
2021-04-30,00200285,100m before Wainui Rd,04 - Bay of Plenty,599.0,1789.0,2388.0,40.75,17,17,MainPack
2021-04-30,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,879.0,4990.0,5869.0,86.67,17,17,MainPack
2021-04-30,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,904.0,5422.0,6326.0,92.43,17,17,MainPack
2021-04-30,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,465.0,1718.0,2183.0,35.38,17,17,MainPack
2021-04-30,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2379.5,23461.5,25841.0,100.0,17,17,MainPack
2021-04-30,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,19922.0,19922.0,100.0,17,17,MainPack
2021-04-30,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,24441.0,24441.0,100.0,17,17,MainPack
2021-04-30,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,1497.0,16147.0,17644.0,100.0,17,17,MainPack
2021-04-30,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,964.0,6430.0,7394.0,100.0,17,17,MainPack
2021-04-30,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,878.0,6446.0,7324.0,100.0,17,17,MainPack
2021-04-30,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2245.5,23139.5,25385.0,100.0,17,17,MainPack
2021-04-30,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,20245.0,20245.0,100.0,17,17,MainPack
2021-04-30,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,20181.0,20181.0,100.0,17,17,MainPack
2021-04-30,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1099.5,6221.5,7321.0,100.0,17,17,MainPack
2021-05-01,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1016.5,19226.5,20243.0,100.0,17,17,MainPack
2021-05-01,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,1059.5,19558.5,20618.0,100.0,17,17,MainPack
2021-05-01,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,23672.0,23672.0,100.0,17,17,MainPack
2021-05-01,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,2038.0,32192.0,34230.0,100.0,17,17,MainPack
2021-05-01,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,503.5,9340.5,9844.0,100.0,17,17,MainPack
2021-05-01,00200285,100m before Wainui Rd,04 - Bay of Plenty,258.0,1417.0,1675.0,24.9,17,17,MainPack
2021-05-01,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,498.0,3890.0,4388.0,61.18,17,17,MainPack
2021-05-01,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,441.0,4350.0,4791.0,64.47,17,17,MainPack
2021-05-01,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,257.0,1498.0,1755.0,25.78,17,17,MainPack
2021-05-01,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,984.0,17569.0,18553.0,100.0,17,17,MainPack
2021-05-01,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,15907.0,15907.0,100.0,17,17,MainPack
2021-05-01,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,20889.0,20889.0,100.0,17,17,MainPack
2021-05-01,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,811.5,14581.5,15393.0,100.0,17,17,MainPack
2021-05-01,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,495.5,5498.5,5994.0,79.38,17,17,MainPack
2021-05-01,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,443.5,5485.5,5929.0,77.45,17,17,MainPack
2021-05-01,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,937.0,17653.0,18590.0,100.0,17,17,MainPack
2021-05-01,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,16795.0,16795.0,100.0,17,17,MainPack
2021-05-01,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,17212.0,17212.0,100.0,17,17,MainPack
2021-05-01,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,573.5,5488.5,6062.0,81.92,17,17,MainPack
2021-05-02,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,748.5,17526.5,18275.0,100.0,17,17,MainPack
2021-05-02,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,795.0,17865.0,18660.0,100.0,17,17,MainPack
2021-05-02,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,20816.0,20816.0,100.0,17,17,MainPack
2021-05-02,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1375.0,27999.0,29374.0,100.0,17,17,MainPack
2021-05-02,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,453.5,8810.5,9264.0,100.0,17,17,MainPack
2021-05-02,00200285,100m before Wainui Rd,04 - Bay of Plenty,247.0,1448.0,1695.0,24.88,17,17,MainPack
2021-05-02,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,436.0,3871.0,4307.0,58.85,17,17,MainPack
2021-05-02,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,403.0,4116.0,4519.0,60.51,17,17,MainPack
2021-05-02,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,253.0,1638.0,1891.0,27.24,17,17,MainPack
2021-05-02,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,604.0,14637.0,15241.0,100.0,17,17,MainPack
2021-05-02,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,13308.0,13308.0,100.0,17,17,MainPack
2021-05-02,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,17530.0,17530.0,100.0,17,17,MainPack
2021-05-02,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,613.0,13381.0,13994.0,100.0,17,17,MainPack
2021-05-02,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,395.0,5139.0,5534.0,71.86,17,17,MainPack
2021-05-02,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,352.5,5114.5,5467.0,70.14,17,17,MainPack
2021-05-02,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,645.5,15460.5,16106.0,100.0,17,17,MainPack
2021-05-02,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,14405.0,14405.0,100.0,17,17,MainPack
2021-05-02,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,13969.0,13969.0,100.0,17,17,MainPack
2021-05-02,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,413.5,5342.5,5756.0,74.81,17,17,MainPack
2021-05-03,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2058.5,20389.5,22448.0,100.0,18,18,MainPack
2021-05-03,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,2084.5,20202.5,22287.0,100.0,18,18,MainPack
2021-05-03,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,25426.0,25426.0,100.0,18,18,MainPack
2021-05-03,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4060.0,33960.0,38020.0,100.0,18,18,MainPack
2021-05-03,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1076.5,10931.5,12008.0,100.0,18,18,MainPack
2021-05-03,00200285,100m before Wainui Rd,04 - Bay of Plenty,561.0,1574.0,2135.0,37.01,18,18,MainPack
2021-05-03,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,838.0,3922.0,4760.0,73.14,18,18,MainPack
2021-05-03,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,839.0,4473.0,5312.0,79.43,18,18,MainPack
2021-05-03,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,393.0,1271.0,1664.0,27.84,18,18,MainPack
2021-05-03,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2300.0,21406.0,23706.0,100.0,18,18,MainPack
2021-05-03,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,18341.0,18341.0,100.0,18,18,MainPack
2021-05-03,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,22121.0,22121.0,100.0,18,18,MainPack
2021-05-03,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,1522.5,15361.5,16884.0,100.0,18,18,MainPack
2021-05-03,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,917.5,5077.5,5995.0,88.98,18,18,MainPack
2021-05-03,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,837.0,5131.0,5968.0,86.84,18,18,MainPack
2021-05-03,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2251.0,21062.0,23313.0,100.0,18,18,MainPack
2021-05-03,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,19116.0,19116.0,100.0,18,18,MainPack
2021-05-03,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,18044.0,18044.0,100.0,18,18,MainPack
2021-05-03,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,902.0,4841.0,5743.0,85.76,18,18,MainPack
2021-05-04,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2002.5,21279.5,23282.0,100.0,18,18,MainPack
2021-05-04,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,2072.5,20904.5,22977.0,100.0,18,18,MainPack
2021-05-04,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,26197.0,26197.0,100.0,18,18,MainPack
2021-05-04,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4365.0,34993.0,39358.0,100.0,18,18,MainPack
2021-05-04,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1028.0,11806.0,12834.0,100.0,18,18,MainPack
2021-05-04,00200285,100m before Wainui Rd,04 - Bay of Plenty,592.0,1434.0,2026.0,36.48,18,18,MainPack
2021-05-04,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,812.0,4226.0,5038.0,75.7,18,18,MainPack
2021-05-04,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,816.0,4544.0,5360.0,79.45,18,18,MainPack
2021-05-04,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,411.0,1328.0,1739.0,29.1,18,18,MainPack
2021-05-04,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2423.0,22825.0,25248.0,100.0,18,18,MainPack
2021-05-04,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,19056.0,19056.0,100.0,18,18,MainPack
2021-05-04,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,22977.0,22977.0,100.0,18,18,MainPack
2021-05-04,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,1554.0,15561.0,17115.0,100.0,18,18,MainPack
2021-05-04,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,953.5,5210.5,6164.0,91.72,18,18,MainPack
2021-05-04,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,876.5,5225.5,6102.0,89.26,18,18,MainPack
2021-05-04,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2319.5,22182.5,24502.0,100.0,18,18,MainPack
2021-05-04,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,19541.0,19541.0,100.0,18,18,MainPack
2021-05-04,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,20304.0,20304.0,100.0,18,18,MainPack
2021-05-04,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1002.0,5024.0,6026.0,91.25,18,18,MainPack
2021-05-05,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1945.5,21731.5,23677.0,100.0,18,18,MainPack
2021-05-05,00200143,340m past Snodgrass Rd,04 - Bay of Plenty,1963.5,21303.5,23267.0,100.0,18,18,MainPack
2021-05-05,00200146,480m Nth of Wairoa Rd,04 - Bay of Plenty,0.0,26687.0,26687.0,100.0,18,18,MainPack
2021-05-05,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4385.0,35823.0,40208.0,100.0,18,18,MainPack
2021-05-05,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1080.5,12462.5,13543.0,100.0,18,18,MainPack
2021-05-05,00200285,100m before Wainui Rd,04 - Bay of Plenty,669.0,1621.0,2290.0,41.23,18,18,MainPack
2021-05-05,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,905.0,4304.0,5209.0,79.76,18,18,MainPack
2021-05-05,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,883.0,4778.0,5661.0,84.4,18,18,MainPack
