date,site_reference,site_description,region_name,heavy_count,light_count,total_count,congestion_index,iso_week,pack_week,season_phase
2021-05-05,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,402.0,1308.0,1710.0,28.57,18,18,MainPack
2021-05-05,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2359.5,23228.5,25588.0,100.0,18,18,MainPack
2021-05-05,00210158,140m past Jean Batten Drive - INC,04 - Bay of Plenty,0.0,19670.0,19670.0,100.0,18,18,MainPack
2021-05-05,00210160,Nth of Spur Ave - Inc Lanes,04 - Bay of Plenty,0.0,24103.0,24103.0,100.0,18,18,MainPack
2021-05-05,00210165,475 mt West of Sandhurst Drive - Inc Lane,04 - Bay of Plenty,1551.0,16195.0,17746.0,100.0,18,18,MainPack
2021-05-05,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,965.0,5383.0,6348.0,94.07,18,18,MainPack
2021-05-05,00210182,1.5km South of TEL Toll Gantry - SB ,04 - Bay of Plenty,899.0,5395.0,6294.0,91.95,18,18,MainPack
2021-05-05,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2206.5,22803.5,25010.0,100.0,18,18,MainPack
2021-05-05,00220158,300m past Jean Batten Drive - DEC,04 - Bay of Plenty,0.0,20539.0,20539.0,100.0,18,18,MainPack
2021-05-05,00220160,Nth of Spur Ave - Dec Lanes,04 - Bay of Plenty,0.0,20139.0,20139.0,100.0,18,18,MainPack
2021-05-05,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1031.5,5191.5,6223.0,94.16,18,18,MainPack
2021-05-06,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1964.0,21887.0,23851.0,100.0,18,18,MainPack
2021-05-06,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4181.0,35941.0,40122.0,100.0,18,18,MainPack
2021-05-06,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1182.5,12593.5,13776.0,100.0,18,18,MainPack
2021-05-06,00200285,100m before Wainui Rd,04 - Bay of Plenty,707.0,1886.0,2593.0,45.53,18,18,MainPack
2021-05-06,00200286,240m South of Kutarere Rd,04 - Bay of Plenty,967.0,4759.0,5726.0,87.05,18,18,MainPack
2021-05-06,00200298,525m before Paerata Ridge Rd (Before Opotiki),04 - Bay of Plenty,972.0,5290.0,6262.0,93.25,18,18,MainPack
2021-05-06,00200308,437m Nth of Matchetts Rd,04 - Bay of Plenty,451.0,1263.0,1714.0,29.73,18,18,MainPack
2021-05-06,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2429.0,23390.0,25819.0,100.0,18,18,MainPack
2021-05-06,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,945.5,5385.5,6331.0,93.43,18,18,MainPack
2021-05-06,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2272.5,22813.5,25086.0,100.0,18,18,MainPack
2021-05-06,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,985.5,5229.5,6215.0,93.02,18,18,MainPack
2021-05-07,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1917.5,23142.5,25060.0,100.0,18,18,MainPack
2021-05-07,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4244.0,37112.0,41356.0,100.0,18,18,MainPack
2021-05-07,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1084.5,12580.5,13665.0,100.0,18,18,MainPack
2021-05-07,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2335.0,24153.0,26488.0,100.0,18,18,MainPack
2021-05-07,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,973.5,5934.5,6908.0,100.0,18,18,MainPack
2021-05-07,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2242.0,23497.0,25739.0,100.0,18,18,MainPack
2021-05-07,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1071.0,5904.0,6975.0,100.0,18,18,MainPack
2021-05-08,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,916.0,20139.0,21055.0,100.0,18,18,MainPack
2021-05-08,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1654.0,31464.0,33118.0,100.0,18,18,MainPack
2021-05-08,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,547.0,9461.0,10008.0,100.0,18,18,MainPack
2021-05-08,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,864.0,18072.0,18936.0,100.0,18,18,MainPack
2021-05-08,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,393.0,5044.0,5437.0,70.72,18,18,MainPack
2021-05-08,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,826.5,18080.5,18907.0,100.0,18,18,MainPack
2021-05-08,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,435.0,4816.0,5251.0,69.56,18,18,MainPack
2021-05-09,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,602.5,17930.5,18533.0,100.0,18,18,MainPack
2021-05-09,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1116.0,27945.0,29061.0,100.0,18,18,MainPack
2021-05-09,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,334.0,8368.0,8702.0,100.0,18,18,MainPack
2021-05-09,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,463.5,14165.5,14629.0,100.0,18,18,MainPack
2021-05-09,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,293.5,4710.5,5004.0,63.53,18,18,MainPack
2021-05-09,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,477.5,14778.5,15256.0,100.0,18,18,MainPack
2021-05-09,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,338.0,4945.0,5283.0,67.72,18,18,MainPack
2021-05-10,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1749.0,19698.0,21447.0,100.0,19,19,MainPack
2021-05-10,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4109.0,33338.0,37447.0,100.0,19,19,MainPack
2021-05-10,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,957.5,10820.5,11778.0,100.0,19,19,MainPack
2021-05-10,00210152,TAKITIMU DRIVE - Telemetry Site 105 - Inc ,04 - Bay of Plenty,2186.0,21712.0,23898.0,100.0,19,19,MainPack
2021-05-10,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,868.0,4766.0,5634.0,83.75,19,19,MainPack
2021-05-10,00220152,TAKITIMU DRIVE - Telemetry Site 105 - Dec ,04 - Bay of Plenty,2130.0,21170.0,23300.0,100.0,19,19,MainPack
2021-05-10,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,893.5,4598.5,5492.0,82.72,19,19,MainPack
2021-05-11,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1806.5,21324.5,23131.0,100.0,19,19,MainPack
2021-05-11,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4053.0,34773.0,38826.0,100.0,19,19,MainPack
2021-05-11,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,959.0,11322.0,12281.0,100.0,19,19,MainPack
2021-05-11,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,866.5,4896.5,5763.0,85.18,19,19,MainPack
2021-05-11,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,967.5,4731.5,5699.0,86.75,19,19,MainPack
2021-05-12,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1887.5,21097.5,22985.0,100.0,19,19,MainPack
2021-05-12,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,3971.0,35777.0,39748.0,100.0,19,19,MainPack
2021-05-12,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,954.5,12077.5,13032.0,100.0,19,19,MainPack
2021-05-12,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,856.0,4953.0,5809.0,85.47,19,19,MainPack
2021-05-12,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,946.5,4897.5,5844.0,87.92,19,19,MainPack
2021-05-13,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2169.0,22661.0,24830.0,100.0,19,19,MainPack
2021-05-13,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4029.0,35536.0,39565.0,100.0,19,19,MainPack
2021-05-13,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,986.5,11966.5,12953.0,100.0,19,19,MainPack
2021-05-13,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,885.0,4987.0,5872.0,86.84,19,19,MainPack
2021-05-13,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,969.0,5315.0,6284.0,93.43,19,19,MainPack
2021-05-14,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2079.0,23417.0,25496.0,100.0,19,19,MainPack
2021-05-14,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4140.0,38084.0,42224.0,100.0,19,19,MainPack
2021-05-14,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1079.5,12487.5,13567.0,100.0,19,19,MainPack
2021-05-14,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,853.0,5938.0,6791.0,96.56,19,19,MainPack
2021-05-14,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,957.0,5804.0,6761.0,98.58,19,19,MainPack
2021-05-15,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,885.0,11164.0,12049.0,100.0,19,19,MainPack
2021-05-15,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,918.5,19060.5,19979.0,100.0,19,19,MainPack
2021-05-15,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1558.0,30698.0,32256.0,100.0,19,19,MainPack
2021-05-15,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,426.0,9341.0,9767.0,100.0,19,19,MainPack
2021-05-15,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,342.0,4736.0,5078.0,65.48,19,19,MainPack
2021-05-15,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,375.5,4480.5,4856.0,63.72,19,19,MainPack
2021-05-16,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,692.0,10676.0,11368.0,100.0,19,19,MainPack
2021-05-16,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,685.0,17476.0,18161.0,100.0,19,19,MainPack
2021-05-16,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1223.0,27387.0,28610.0,100.0,19,19,MainPack
2021-05-16,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,439.5,8528.5,8968.0,100.0,19,19,MainPack
2021-05-16,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,331.0,4625.0,4956.0,63.84,19,19,MainPack
2021-05-16,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,378.5,4644.5,5023.0,65.68,19,19,MainPack
2021-05-17,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1491.5,10710.5,12202.0,100.0,20,20,MainPack
2021-05-17,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1703.0,19912.0,21615.0,100.0,20,20,MainPack
2021-05-17,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,3710.0,33635.0,37345.0,100.0,20,20,MainPack
2021-05-17,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,889.5,10696.5,11586.0,100.0,20,20,MainPack
2021-05-17,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,836.0,4908.0,5744.0,84.27,20,20,MainPack
2021-05-17,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,875.5,4606.5,5482.0,82.19,20,20,MainPack
2021-05-18,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1533.5,11115.5,12649.0,100.0,20,20,MainPack
2021-05-18,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1755.0,20824.0,22579.0,100.0,20,20,MainPack
2021-05-18,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,3812.0,34476.0,38288.0,100.0,20,20,MainPack
2021-05-18,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,906.5,11434.5,12341.0,100.0,20,20,MainPack
2021-05-18,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,865.5,4985.5,5851.0,86.16,20,20,MainPack
2021-05-18,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,919.5,4864.5,5784.0,86.62,20,20,MainPack
2021-05-19,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1524.5,11888.5,13413.0,100.0,20,20,MainPack
2021-05-19,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1791.5,21612.5,23404.0,100.0,20,20,MainPack
2021-05-19,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,3914.0,36023.0,39937.0,100.0,20,20,MainPack
2021-05-19,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1103.0,11912.0,13015.0,100.0,20,20,MainPack
2021-05-19,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,840.0,5094.0,5934.0,86.52,20,20,MainPack
2021-05-19,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,921.0,4989.0,5910.0,88.09,20,20,MainPack
2021-05-20,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1636.5,12347.5,13984.0,100.0,20,20,MainPack
2021-05-20,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1907.0,22215.0,24122.0,100.0,20,20,MainPack
2021-05-20,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4061.0,36226.0,40287.0,100.0,20,20,MainPack
2021-05-20,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1175.0,12259.0,13434.0,100.0,20,20,MainPack
2021-05-20,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,908.5,5270.5,6179.0,90.86,20,20,MainPack
2021-05-20,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,952.5,5246.5,6199.0,92.09,20,20,MainPack
2021-05-21,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1635.5,13173.5,14809.0,100.0,20,20,MainPack
2021-05-21,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1953.5,23024.5,24978.0,100.0,20,20,MainPack
2021-05-21,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4177.0,37445.0,41622.0,100.0,20,20,MainPack
2021-05-21,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1139.5,12587.5,13727.0,100.0,20,20,MainPack
2021-05-21,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,884.0,5732.0,6616.0,95.27,20,20,MainPack
2021-05-21,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1025.0,5651.0,6676.0,99.16,20,20,MainPack
2021-05-22,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,974.0,11214.0,12188.0,100.0,20,20,MainPack
2021-05-22,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1068.0,19372.0,20440.0,100.0,20,20,MainPack
2021-05-22,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1800.0,31429.0,33229.0,100.0,20,20,MainPack
2021-05-22,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,500.0,10042.0,10542.0,100.0,20,20,MainPack
2021-05-22,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,427.5,4932.5,5360.0,70.62,20,20,MainPack
2021-05-22,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,450.5,4678.5,5129.0,68.52,20,20,MainPack
2021-05-23,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,583.0,10063.0,10646.0,100.0,20,20,MainPack
2021-05-23,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,615.0,16368.0,16983.0,100.0,20,20,MainPack
2021-05-23,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1003.0,26568.0,27571.0,100.0,20,20,MainPack
2021-05-23,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,314.5,8079.5,8394.0,100.0,20,20,MainPack
2021-05-23,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,268.0,4325.0,4593.0,58.28,20,20,MainPack
2021-05-23,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,318.0,4523.0,4841.0,62.24,20,20,MainPack
2021-05-24,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1446.5,10984.5,12431.0,100.0,21,21,MainPack
2021-05-24,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1776.0,20258.0,22034.0,100.0,21,21,MainPack
2021-05-24,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,3966.0,33836.0,37802.0,100.0,21,21,MainPack
2021-05-24,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1006.0,10595.0,11601.0,100.0,21,21,MainPack
2021-05-24,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,838.5,5002.5,5841.0,85.43,21,21,MainPack
2021-05-24,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,934.0,4772.0,5706.0,86.07,21,21,MainPack
2021-05-25,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1434.0,11359.0,12793.0,100.0,21,21,MainPack
2021-05-25,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1781.5,21009.5,22791.0,100.0,21,21,MainPack
2021-05-25,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4187.0,35217.0,39404.0,100.0,21,21,MainPack
2021-05-25,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1083.5,11436.5,12520.0,100.0,21,21,MainPack
2021-05-25,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,886.5,5112.5,5999.0,88.32,21,21,MainPack
2021-05-25,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1024.0,5055.0,6079.0,92.35,21,21,MainPack
2021-05-26,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1653.0,11871.0,13524.0,100.0,21,21,MainPack
2021-05-26,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1936.5,21674.5,23611.0,100.0,21,21,MainPack
2021-05-26,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4050.0,36022.0,40072.0,100.0,21,21,MainPack
2021-05-26,00200225,785m past Speed Restriction (Matata East),04 - Bay of Plenty,810.0,3187.0,3997.0,63.83,21,21,MainPack
2021-05-26,00200241,163m before SH30 Awakeri Rail Crossing,04 - Bay of Plenty,0.0,5747.0,5747.0,65.31,21,21,MainPack
2021-05-26,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1073.5,11829.5,12903.0,100.0,21,21,MainPack
2021-05-26,00200243,220m past SH30 Awakeri Hall,04 - Bay of Plenty,663.0,2146.0,2809.0,46.99,21,21,MainPack
2021-05-26,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,832.0,5153.0,5985.0,86.92,21,21,MainPack
2021-05-26,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,949.5,5191.5,6141.0,91.36,21,21,MainPack
2021-05-27,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1585.5,11735.5,13321.0,100.0,21,21,MainPack
2021-05-27,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,1854.5,20966.5,22821.0,100.0,21,21,MainPack
2021-05-27,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4150.0,35988.0,40138.0,100.0,21,21,MainPack
2021-05-27,00200225,785m past Speed Restriction (Matata East),04 - Bay of Plenty,825.0,3246.0,4071.0,65.01,21,21,MainPack
2021-05-27,00200241,163m before SH30 Awakeri Rail Crossing,04 - Bay of Plenty,0.0,5680.0,5680.0,64.55,21,21,MainPack
2021-05-27,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1110.0,11999.0,13109.0,100.0,21,21,MainPack
2021-05-27,00200243,220m past SH30 Awakeri Hall,04 - Bay of Plenty,691.0,2222.0,2913.0,48.81,21,21,MainPack
2021-05-27,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,887.0,5445.0,6332.0,92.11,21,21,MainPack
2021-05-27,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,1003.0,5399.0,6402.0,95.55,21,21,MainPack
2021-05-28,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,1643.5,12903.5,14547.0,100.0,21,21,MainPack
2021-05-28,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,2010.0,22582.0,24592.0,100.0,21,21,MainPack
2021-05-28,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,4229.0,37051.0,41280.0,100.0,21,21,MainPack
2021-05-28,00200225,785m past Speed Restriction (Matata East),04 - Bay of Plenty,796.0,3508.0,4304.0,67.0,21,21,MainPack
2021-05-28,00200241,163m before SH30 Awakeri Rail Crossing,04 - Bay of Plenty,0.0,5696.0,5696.0,64.73,21,21,MainPack
2021-05-28,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,1049.5,12302.5,13352.0,100.0,21,21,MainPack
2021-05-28,00200243,220m past SH30 Awakeri Hall,04 - Bay of Plenty,656.0,2425.0,3081.0,49.92,21,21,MainPack
2021-05-28,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,869.0,5679.0,6548.0,94.16,21,21,MainPack
2021-05-28,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,984.0,5630.0,6614.0,97.52,21,21,MainPack
2021-05-29,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,668.0,9429.0,10097.0,100.0,21,21,MainPack
2021-05-29,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,700.0,16567.0,17267.0,100.0,21,21,MainPack
2021-05-29,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,1321.0,27417.0,28738.0,100.0,21,21,MainPack
2021-05-29,00200225,785m past Speed Restriction (Matata East),04 - Bay of Plenty,266.0,2051.0,2317.0,32.38,21,21,MainPack
2021-05-29,00200241,163m before SH30 Awakeri Rail Crossing,04 - Bay of Plenty,0.0,3263.0,3263.0,37.08,21,21,MainPack
2021-05-29,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,316.0,8063.0,8379.0,100.0,21,21,MainPack
2021-05-29,00200243,220m past SH30 Awakeri Hall,04 - Bay of Plenty,177.0,1572.0,1749.0,23.9,21,21,MainPack
2021-05-29,00210180,TEL Toll Gantry -Telemetry Site 122 - EB,04 - Bay of Plenty,316.5,3920.5,4237.0,55.34,21,21,MainPack
2021-05-29,00220180,TEL Toll Gantry -Telemetry Site 122 - WB,04 - Bay of Plenty,343.0,3908.0,4251.0,56.1,21,21,MainPack
2021-05-30,00200132,Whakamarama Telemetry Site 124,04 - Bay of Plenty,537.0,9707.0,10244.0,100.0,21,21,MainPack
2021-05-30,00200141,TE PUNA - Telemetry Site 65 - West of Snodgrass,04 - Bay of Plenty,579.0,16312.0,16891.0,100.0,21,21,MainPack
2021-05-30,00200166,KAIRUA - Telemetry Site 120 - (WIM Site),04 - Bay of Plenty,911.0,26489.0,27400.0,100.0,21,21,MainPack
2021-05-30,00200225,785m past Speed Restriction (Matata East),04 - Bay of Plenty,218.0,2082.0,2300.0,31.09,21,21,MainPack
2021-05-30,00200241,163m before SH30 Awakeri Rail Crossing,04 - Bay of Plenty,0.0,2966.0,2966.0,33.7,21,21,MainPack
2021-05-30,00200242,AWAKERI - Telemetry Site 92,04 - Bay of Plenty,332.5,7375.5,7708.0,95.15,21,21,MainPack
